training dataset : 1228_1_inMemory_train_3testing dataset : 1228_1_inMemory_test_3database：RPI369
node2vec_windowSize = 5
number of eopch ：50
learn rate：initial = 0.001，whenever loss increases, multiply by 0.95
L2 weight decay = 0.001
Epoch: 002, training dataset, Accuracy: 0.50000, Precision: 0.00000, Sensitivity: 0.00000, Specificity: 1.00000, MCC: 0.00000
Epoch: 002, testing dataset, Accuracy: 0.50000, Precision: 0.00000, Sensitivity: 0.00000, Specificity: 1.00000, MCC: 0.00000
Epoch: 004, training dataset, Accuracy: 0.50000, Precision: 0.00000, Sensitivity: 0.00000, Specificity: 1.00000, MCC: 0.00000
Epoch: 004, testing dataset, Accuracy: 0.50000, Precision: 0.00000, Sensitivity: 0.00000, Specificity: 1.00000, MCC: 0.00000
Epoch: 006, training dataset, Accuracy: 0.68644, Precision: 0.86667, Sensitivity: 0.44068, Specificity: 0.93220, MCC: 0.42817
Epoch: 006, testing dataset, Accuracy: 0.71622, Precision: 0.76667, Sensitivity: 0.62162, Specificity: 0.81081, MCC: 0.44039
Epoch: 008, training dataset, Accuracy: 0.72881, Precision: 0.78008, Sensitivity: 0.63729, Specificity: 0.82034, MCC: 0.46549
Epoch: 008, testing dataset, Accuracy: 0.70946, Precision: 0.67816, Sensitivity: 0.79730, Specificity: 0.62162, MCC: 0.42554
Epoch: 010, training dataset, Accuracy: 0.75424, Precision: 0.73006, Sensitivity: 0.80678, Specificity: 0.70169, MCC: 0.51131
Epoch: 010, testing dataset, Accuracy: 0.67568, Precision: 0.63830, Sensitivity: 0.81081, Specificity: 0.54054, MCC: 0.36493
Epoch: 012, training dataset, Accuracy: 0.77966, Precision: 0.76699, Sensitivity: 0.80339, Specificity: 0.75593, MCC: 0.55995
Epoch: 012, testing dataset, Accuracy: 0.70270, Precision: 0.66304, Sensitivity: 0.82432, Specificity: 0.58108, MCC: 0.41796
Epoch: 014, training dataset, Accuracy: 0.77627, Precision: 0.79636, Sensitivity: 0.74237, Specificity: 0.81017, MCC: 0.55382
Epoch: 014, testing dataset, Accuracy: 0.71622, Precision: 0.68182, Sensitivity: 0.81081, Specificity: 0.62162, MCC: 0.44039
Epoch: 016, training dataset, Accuracy: 0.78644, Precision: 0.77705, Sensitivity: 0.80339, Specificity: 0.76949, MCC: 0.57321
Epoch: 016, testing dataset, Accuracy: 0.70270, Precision: 0.66304, Sensitivity: 0.82432, Specificity: 0.58108, MCC: 0.41796
Epoch: 018, training dataset, Accuracy: 0.79492, Precision: 0.79392, Sensitivity: 0.79661, Specificity: 0.79322, MCC: 0.58983
Epoch: 018, testing dataset, Accuracy: 0.69595, Precision: 0.66292, Sensitivity: 0.79730, Specificity: 0.59459, MCC: 0.40020
Epoch: 020, training dataset, Accuracy: 0.79831, Precision: 0.80137, Sensitivity: 0.79322, Specificity: 0.80339, MCC: 0.59664
Epoch: 020, testing dataset, Accuracy: 0.68243, Precision: 0.65517, Sensitivity: 0.77027, Specificity: 0.59459, MCC: 0.37063
Epoch: 022, training dataset, Accuracy: 0.80169, Precision: 0.79470, Sensitivity: 0.81356, Specificity: 0.78983, MCC: 0.60356
Epoch: 022, testing dataset, Accuracy: 0.68243, Precision: 0.65517, Sensitivity: 0.77027, Specificity: 0.59459, MCC: 0.37063
Epoch: 024, training dataset, Accuracy: 0.80339, Precision: 0.86531, Sensitivity: 0.71864, Specificity: 0.88814, MCC: 0.61569
Epoch: 024, testing dataset, Accuracy: 0.69595, Precision: 0.69333, Sensitivity: 0.70270, Specificity: 0.68919, MCC: 0.39193
Epoch: 026, training dataset, Accuracy: 0.80339, Precision: 0.87764, Sensitivity: 0.70508, Specificity: 0.90169, MCC: 0.61886
Epoch: 026, testing dataset, Accuracy: 0.69595, Precision: 0.69333, Sensitivity: 0.70270, Specificity: 0.68919, MCC: 0.39193
Epoch: 028, training dataset, Accuracy: 0.79831, Precision: 0.90741, Sensitivity: 0.66441, Specificity: 0.93220, MCC: 0.61923
Epoch: 028, testing dataset, Accuracy: 0.69595, Precision: 0.70423, Sensitivity: 0.67568, Specificity: 0.71622, MCC: 0.39221
